jenjang,asal,angkatan,institusi,n,disamarkan
S1,sma,0,MA RAUDLATUL ULUM,,True
S1,sma,0,MA UNGGULAN AMANATUL UMMAH 03,,True
S1,sma,0,MA UNGGULAN AMANTUL UMMAH,,True
S1,sma,0,MADRASAH ALIYAH NEGERI 1 YOGYAKARTA,,True
S1,sma,0,MADRASAH ALIYAH NEGERI 2 KOTA MALANG,,True
S1,sma,0,MADRASAH ALIYAH NEGERI 2 KOTA MALANG (MAN 2 KOTA MALANG),,True
S1,sma,0,MADRASAH ALIYAH TECHNONATURA,,True
S1,sma,0,MAHATMA GANDHI KEMAYORAN,,True
S1,sma,0,MAN 1 BANDAR LAMPUNG,,True
S1,sma,0,MAN 1 BANYUMAS,,True
S1,sma,0,MAN 1 BOGOR,,True
S1,sma,0,MAN 1 BOYOLALI,,True
S1,sma,0,MAN 1 CILACAP,,True
S1,sma,0,MAN 1 GROBOGAN,,True
S1,sma,0,MAN 1 GUNUNGKIDUL,,True
S1,sma,0,MAN 1 HULU SUNGAI TENGAH,,True
S1,sma,0,MAN 1 JEPARA,,True
S1,sma,0,MAN 1 KOTA BUKITTINGGI,,True
S1,sma,0,MAN 1 KOTA KEDIRI,,True
S1,sma,0,MAN 1 KOTA MAGELANG,,True
S1,sma,0,MAN 1 KOTA PEKALONGAN,,True
S1,sma,0,MAN 1 KOTA TANGERANG SELATAN,,True
S1,sma,0,MAN 1 KUDUS,,True
S1,sma,0,MAN 1 LOMBOK TIMUR,,True
S1,sma,0,MAN 1 MAGETAN,,True
S1,sma,0,MAN 1 MANDAILING NATAL,,True
S1,sma,0,MAN 1 METRO,,True
S1,sma,0,MAN 1 NGAWI,,True
S1,sma,0,MAN 1 PALEMBANG,,True
S1,sma,0,MAN 1 PASURUAN,,True
S1,sma,0,MAN 1 PESISIR BARAT,,True
S1,sma,0,MAN 1 PONOROGO,,True
S1,sma,0,MAN 1 SLEMAN,,True
S1,sma,0,MAN 11 JAKARTA,,True
S1,sma,0,MAN 12 JAKARTA,,True
S1,sma,0,MAN 13 JAKARTA,,True
S1,sma,0,MAN 2 BANJARNEGARA,,True
S1,sma,0,MAN 2 BANYUMAS,,True
S1,sma,0,MAN 2 BANYUWANGI,,True
S1,sma,0,MAN 2 BLITAR,,True
S1,sma,0,MAN 2 CIAMIS,,True
S1,sma,0,MAN 2 CIREBON,,True
S1,sma,0,MAN 2 DELI SERDANG,,True
S1,sma,0,MAN 2 JAKARTA,,True
S1,sma,0,MAN 2 JEPARA,,True
S1,sma,0,MAN 2 KARANGANYAR,,True
S1,sma,0,MAN 2 KEDIRI,,True
S1,sma,0,MAN 2 KLATEN,,True
S1,sma,0,MAN 2 KOTA BEKASI,,True
S1,sma,0,MAN 2 KOTA BIMA,,True
S1,sma,0,MAN 2 KOTA MADIUN,,True
S1,sma,0,MAN 2 KOTA PADANG,,True
S1,sma,0,MAN 2 KOTA PEKANBARU,,True
S1,sma,0,MAN 2 LAMONGAN,,True
S1,sma,0,MAN 2 MODEL MEDAN,,True
S1,sma,0,MAN 2 PONOROGO,,True
S1,sma,0,MAN 2 PONTIANAK,,True
S1,sma,0,MAN 2 SURAKARTA,,True
S1,sma,0,MAN 2 WATES KULON PROGO,,True
S1,sma,0,MAN 22 JAKARTA,,True
S1,sma,0,MAN 3 BANTUL,,True
S1,sma,0,MAN 3 BANYUWANGI,,True
S1,sma,0,MAN 3 CIREBON,,True
S1,sma,0,MAN 3 JOMBANG,,True
S1,sma,0,MAN 3 KEDIRI,,True
S1,sma,0,MAN 3 TANGERANG,,True
S1,sma,0,MAN 4 SLEMAN,,True
S1,sma,0,MAN 4 TANGERANG,,True
S1,sma,0,MAN 9 JAKARTA,,True
S1,sma,0,MAN BUNTET,,True
S1,sma,0,MAN CIBADAK KAB SUKABUMI,,True
S1,sma,0,MAN CIKARANG,,True
S1,sma,0,MAN I CIREBON,,True
S1,sma,0,MAN INSAN CENDEKIA BENGKULU TENGAH,,True
S1,sma,0,MAN INSAN CENDEKIA GORONTALO,,True
S1,sma,0,MAN INSAN CENDEKIA KOTA BATAM,,True
S1,sma,0,MAN INSAN CENDEKIA KOTA PEKALONGAN,,True
S1,sma,0,MAN INSAN CENDEKIA LAMPUNG TIMUR,,True
S1,sma,0,MAN INSAN CENDEKIA OGAN KOMERING ILIR,,True
S1,sma,0,MAN INSAN CENDEKIA TAPANULI SELATAN,,True
S1,sma,0,MAN KABUPATEN MAGELANG,,True
S1,sma,0,MAN KIARA KUDA CIAWI,,True
S1,sma,0,MAN KOTA BLITAR,,True
S1,sma,0,MAN KOTA MOJOKERTO,,True
S1,sma,0,MAN KOTO BARU PADANG PANJANG,,True
S1,sma,0,MAN LAB. UIN YOGYAKARTA,,True
S1,sma,0,MAN PAMEKASAN,,True
S1,sma,0,MAN PURBALINGGA,,True
S1,sma,0,MAN PURWOREJO,,True
S1,sma,0,MAN SURABAYA,,True
S1,sma,0,MAN TANGERANG,,True
S1,sma,0,MAN WONOGIRI,,True
S1,sma,0,MAN WONOKROMO,,True
S1,sma,0,MAN YK II,,True
S1,sma,0,MAN YOGYAKARTA III,,True
S1,sma,0,MAS AL ANWAR,,True
S1,sma,0,MAS AL HUDA,,True
S1,sma,0,MAS AL ISHLAH,,True
S1,sma,0,MAS AL MUAYYAD,,True
S1,sma,0,MAS AL-HIKMAH KARANGMOJO,,True
S1,sma,0,MAS AL-IHSAN,,True
S1,sma,0,MAS AL-ITTIHAD,,True
S1,sma,0,MAS AL-QUR`AN AL-AMANAH,,True
S1,sma,0,MAS ASSALAFIYYAH MLANGI SLEMAN,,True
S1,sma,0,MAS DAKWAH ISLAMIYYAH PUTRA KEDIRI,,True
S1,sma,0,MAS DARUL ARQAM,,True
S1,sma,0,MAS IBNUL QOYYIM,,True
S1,sma,0,MAS INSAN CENDIKIA SIAK,,True
S1,sma,0,MAS INTERNASIONAL TECHNO NATURA,,True
S1,sma,0,MAS ISLAMIC CENTRE BIN BAZ,,True
S1,sma,0,MAS ISTIQLAL,,True
S1,sma,0,MAS MAAHID,,True
S1,sma,0,MAS MIFTAHUNNAJAH,,True
S1,sma,0,MAS MUALLIMIN NW ANJANI,,True
S1,sma,0,MAS NIHAYATUL AMAL PURWASARI,,True
S1,sma,0,MAS NU AL-HIDAYAH,,True
S1,sma,0,MAS NU BANAT KUDUS,,True
S1,sma,0,MAS PERSIS SINDANGKASIH,,True
S1,sma,0,MAS PERSIS TAROGONG,,True
S1,sma,0,MAS PONPES IBNUL QOYYIM PUTRA,,True
S1,sma,0,MAS PPMI ASSALAAM,,True
S1,sma,0,MAS QUDSIYYAH KUDUS,,True
S1,sma,0,MAS RIYADLOTUT THALABAH,,True
S1,sma,0,MAS SAHID,,True
S1,sma,0,MAS UNGGULAN NURIS JEMBER,,True
S1,sma,0,MAS WALI SONGO PUTRI,,True
S1,sma,0,MAS WATHONIYAH ISLAMIYAH KARANGDUWUR,,True
S1,sma,0,MENTARI INTERCULTURAL SCHOOL JAKARTA,,True
S1,sma,0,MESAIEED INTERNATIONAL SCHOOL,,True
S1,sma,0,"MESAIEED INTERNATIONAL SCHOOL, QATAR",,True
S1,sma,0,MUHAMMADIYAH 1 YOGYAKARTA,,True
S1,sma,0,NATIONAL JUNIOR COLLEGE (SINGAPORE),,True
S1,sma,0,NEWTON BRITISH ACADEMY & NEWTON INTERNATIONAL ACADEMY,,True
S1,sma,0,NURUL FIKRI BOARDING SCHOOL LEMBANG,,True
S1,sma,0,OLIFANT HIGH SCHOOL,,True
S1,sma,0,PKBM AKSI,,True
S1,sma,0,PKBM HOMESCHOOLING PENA,,True
S1,sma,0,PKBM KAK SETO,,True
S1,sma,0,PKBM KEDONDONG,,True
S1,sma,0,PKBM PELANGI ABADI NUSANTARA,,True
S1,sma,0,PKBM SEKOLAH MURID MERDEKA,,True
S1,sma,0,PKBM WIJAYA KUSUMA,,True
S1,sma,0,QATAR INTERNATIONAL SCHOOL,,True
S1,sma,0,SABA,,True
S1,sma,0,SABIS INTERNATIONAL SCHOOL,,True
S1,sma,0,SABIS INTERNATIONAL SCHOOL - RUWAIS,,True
S1,sma,0,"SABIS INTERNATIONAL SCHOOL RUWAIS, ABU DHABI",,True
S1,sma,0,"SAFIR INTERNATIONAL SCHOOL, ISTANBUL, TURKEY",,True
S1,sma,0,SANTA URSULA,,True
S1,sma,0,SATUAN PENDIDIKAN MUADALAH ALIYAH PESANTREN MUSTHAFAWIYAH,,True
S1,sma,0,SEKOLAH DYATMIKA,,True
S1,sma,0,SEKOLAH HIGHSCOPE INDONESIA,,True
S1,sma,0,SEKOLAH HIGHSCOPE TB SIMAPUTANG,,True
S1,sma,0,SEKOLAH INDONESIA KOTA KINABALU TINGKAT SMA,,True
S1,sma,0,SEKOLAH KHARISMA BANGSA,,True
S1,sma,0,SEKOLAH MADANIA,,True
S1,sma,0,SEKOLAH MENENGAH ATAS KOLESE LOYOLA SEMARANG,,True
S1,sma,0,SEKOLAH MENENGAH ATAS NEGERI 7 YOGYAKARTA,,True
S1,sma,0,SEKOLAH MENENGAH ATAS NEGERI 8 YOGYAKARTA,,True
S1,sma,0,SEKOLAH MENENGAH ATAS NEGERI COLOMADU,,True
S1,sma,0,SEKOLAH NEGERI KHUSUS SAINS DAN BAHASA PAPUA,,True
S1,sma,0,SEKOLAH VICTORY PLUS,,True
S1,sma,0,SMA 1 KUDUS,,True
S1,sma,0,SMA 1 MOJOTENGAH,,True
S1,sma,0,SMA 1 PRAYA?,,True
S1,sma,0,SMA 1KUDUS,,True
S1,sma,0,SMA 2 PERGURUAN CIKINI,,True
S1,sma,0,SMA 7 PURWOREJO,,True
S1,sma,0,SMA AL AZHAR SYIFA BUDI PARAHYANGAN,,True
S1,sma,0,SMA AL HIKMAH KARANGGEDE,,True
S1,sma,0,SMA AL ISLAM 1 SURAKARTA,,True
S1,sma,0,SMA AL ISLAM BOARDING SCHOOL,,True
S1,sma,0,SMA AL IZZAH,,True
S1,sma,0,SMA AL KAUTSAR,,True
S1,sma,0,SMA AL MUTTAQIN FULLDAY SCHOOL,,True
S1,sma,0,SMA AL WAFI IBS,,True
S1,sma,0,SMA AL WILDAN 4 ISLAMIC SCHOOL JAKARTA,,True
S1,sma,0,SMA AL WILDAN ISLAMIC SCHOOL,,True
S1,sma,0,SMA AL WILDAN ISLAMIC SCHOOL 3 BSD CITY,,True
S1,sma,0,SMA AL-IZHAR PONDOK LABU,,True
S1,sma,0,SMA AL-MAAHIRA IIBS MALANG,,True
S1,sma,0,SMA AL-MUQODDASAH,,True
S1,sma,0,SMA ALEXANDRIA ISLAMIC SCHOOL,,True
S1,sma,0,SMA ALFA CENTAURI,,True
S1,sma,0,SMA ALI MAKSUM,,True
S1,sma,0,SMA AVICENNA CINERE,,True
S1,sma,0,SMA BAYT AL-HIKMAH,,True
S1,sma,0,SMA BINTANG PELAJAR ISLAMIC BOARDING SCHOOL,,True
S1,sma,0,SMA BINTARA DEPOK,,True
S1,sma,0,SMA BINUS BEKASI,,True
S1,sma,0,SMA BOGOR RAYA,,True
S1,sma,0,SMA BOSOWA AL AZHAR CILEGON,,True
S1,sma,0,SMA BUDI CENDIKIA ISLAMIC SCHOOL,,True
S1,sma,0,SMA BUDI MULIA,,True
S1,sma,0,SMA BUDI UTOMO PERAK,,True
S1,sma,0,SMA BUKIT ASAM TANJUNG ENIM,,True
S1,sma,0,SMA BUNDA HATI KUDUS,,True
S1,sma,0,SMA CAHAYA BANGSA UTAMA,,True
S1,sma,0,SMA CAKRA BUANA,,True
S1,sma,0,SMA CENDERAWASIH 1,,True
S1,sma,0,SMA CHARITAS,,True
S1,sma,0,SMA CIKAL,,True
S1,sma,0,SMA CINDERA MATA,,True
S1,sma,0,SMA CITA BUANA,,True
S1,sma,0,SMA DAARUSSALAM,,True
S1,sma,0,SMA DAARUT TAUHIID BOARDING SCHOOL,,True
S1,sma,0,SMA DAARUT TAUHIID BOARDING SCHOOL PUTRI,,True
S1,sma,0,SMA DARMA YUDHA,,True
S1,sma,0,SMA DARUL ULUM 1 PETERONGAN,,True
S1,sma,0,SMA DARUL ULUM 2 UNGGULAN BPPT JOMBANG,,True
S1,sma,0,SMA DARUL ULUM 2 UNGGULAN BPPT JOMBANG (CIS) ID 113,,True
S1,sma,0,SMA DARUL ULUM 2 UNGGULAN BPPT JOMBANG CAMBRIDGE INTERNATONAL SCHOOL ID 113,,True
S1,sma,0,SMA DHARMA LOKA,,True
S1,sma,0,SMA DHARMAWANGSA MEDAN,,True
S1,sma,0,SMA DWIWARNA (BOARDING SCHOOL),,True
S1,sma,0,SMA DWIWARNA BOGOR,,True
S1,sma,0,SMA DYATMIKA DENPASAR,,True
S1,sma,0,SMA EDUCATION,,True
S1,sma,0,SMA FATIH BILINGUAL SCHOOL,,True
S1,sma,0,SMA FULLDAY AL-MUHAJIRIN,,True
S1,sma,0,SMA GANDHI ANCOL,,True
S1,sma,0,SMA GANDHI MEMORIAL INTERCONTINENTAL SCHOOL,,True
S1,sma,0,SMA GLOBAL ISLAMIC SCHOOL 2,,True
S1,sma,0,"SMA GLOBAL ISLAMIC SCHOOL, KRAMAT JATI",,True
S1,sma,0,SMA GLOBAL JAYA,,True
S1,sma,0,SMA GLOBAL MANDIRI,,True
S1,sma,0,SMA GLOBAL PRESTASI,,True
S1,sma,0,SMA GLOBAL SEVILLA PULOMAS,,True
S1,sma,0,SMA HANG TUAH 2 SIDOARJO,,True
S1,sma,0,SMA HIGH/SCOPE INDONESIA,,True
S1,sma,0,SMA HIGHFIELD,,True
S1,sma,0,SMA HIGHFIELD BEKASI,,True
S1,sma,0,SMA HIGHFIELD DUREN SAWIT,,True
S1,sma,0,SMA IGNATIUS GLOBAL SCHOOL (IGS) PALEMBANG,,True
S1,sma,0,SMA INDOCEMENT,,True
S1,sma,0,SMA INKLUSI SCHOOL OF HUMAN,,True
S1,sma,0,SMA INSAN CENDEKIA MADANI,,True
S1,sma,0,SMA INSAN CENDIKIA ALKAUSAR BOARDING SCHOOL,,True
S1,sma,0,SMA INSTITUT INDONESIA,,True
S1,sma,0,SMA INTERNASIONAL BUDI MULIA DUA,,True
S1,sma,0,SMA ISLAM AL AZHAR 1,,True
S1,sma,0,SMA ISLAM AL AZHAR 15,,True
S1,sma,0,SMA ISLAM AL AZHAR 15 SEMARANG,,True
S1,sma,0,SMA ISLAM AL AZHAR 19,,True
S1,sma,0,SMA ISLAM AL AZHAR 22,,True
S1,sma,0,SMA ISLAM AL AZHAR 24,,True
S1,sma,0,SMA ISLAM AL AZHAR 4 BEKASI,,True
S1,sma,0,SMA ISLAM AL AZHAR 7 SOLO BARU,,True
S1,sma,0,SMA ISLAM AL AZHAR 7 SUKOHARJO,,True
S1,sma,0,SMA ISLAM AL JABR,,True
S1,sma,0,SMA ISLAM AL-AZHAR 1,,True
S1,sma,0,SMA ISLAM AL-AZHAR 1 KEBAYORAN BARU,,True
S1,sma,0,SMA ISLAM AL-AZHAR 4,,True
S1,sma,0,SMA ISLAM AL-AZHAR 7 SUKOHARJO,,True
S1,sma,0,SMA ISLAM AL-AZHAR KELAPA GADING,,True
S1,sma,0,SMA ISLAM ASY SYUKRIYAH,,True
S1,sma,0,SMA ISLAM HIDAYATULLAH,,True
S1,sma,0,SMA ISLAM INSAN CENDEKIA BAITUL IZZAH,,True
S1,sma,0,SMA ISLAM LAZUARDI GIS,,True
S1,sma,0,SMA ISLAM PB SOEDIRMAN,,True
S1,sma,0,SMA ISLAM PB. SOEDIRMAN,,True
S1,sma,0,SMA ISLAM SINAR CENDEKIA,,True
S1,sma,0,SMA ISLAM SUDIRMAN AMBARAWA,,True
S1,sma,0,SMA ISLAM TERPADU ABU HURAIRAH MATARAM,,True
S1,sma,0,SMA ISLAM TERPADU AL KAHFI,,True
S1,sma,0,SMA ISLAM TERPADU ANAK SHOLEH MATARAM,,True
S1,sma,0,SMA ISLAM TERPADU AS-SYIFA BOARDING SCHOOL WANAREJA,,True
S1,sma,0,SMA ISLAM TERPADU BINA UMAT,,True
S1,sma,0,SMA ISLAM TERPADU HARAPAN UMAT KARAWANG,,True
S1,sma,0,SMA ISLAM TERPADU NUR HIDAYAH,,True
S1,sma,0,SMA ISLAM TERPADU NURUL FIKRI,,True
S1,sma,0,SMA ISLAM TERPADU UKHUWAH BANJARMASIN,,True
S1,sma,0,SMA ISTIQOMAH,,True
S1,sma,0,SMA IT AL FURQON PALEMBANG,,True
S1,sma,0,SMA IT AL HARAKI,,True
S1,sma,0,SMA IT AL-MULTAZAM,,True
S1,sma,0,SMA IT AS-SYIFA BOARDING SCHOOL,,True
S1,sma,0,SMA IT FITHRAH INSANI BALEENDAH,,True
S1,sma,0,SMA IT IBNU ABBAS KLATEN,,True
S1,sma,0,SMA IT IKHSANUL FIKRI MUNGKID,,True
S1,sma,0,SMA IT INSAN CENDEKIA,,True
S1,sma,0,SMA IT IQRA,,True
S1,sma,0,SMA IT PESANTREN NURURRAHMAN,,True
S1,sma,0,SMA IT PLUS BAZMA BRILLIANT,,True
S1,sma,0,SMA IT PUTRI AL HANIF,,True
S1,sma,0,SMA IT ROHMANIYAH,,True
S1,sma,0,SMA IZADA,,True
S1,sma,0,SMA JAC,,True
S1,sma,0,SMA KAIROS GRACIA,,True
S1,sma,0,SMA KANISIUS,,True
S1,sma,0,SMA KARANGTURI,,True
S1,sma,0,SMA KARYA DHARMA VETERAN SAMBI,,True
S1,sma,0,SMA KATOLIK SANTO FRANSISKUS ASSISI,,True
S1,sma,0,SMA KATOLIK SANTU PETRUS PONTIANAK,,True
S1,sma,0,SMA KATOLIK ST. ALBERTUS MALANG,,True
S1,sma,0,SMA KERTAJAYA,,True
S1,sma,0,SMA KESATRIAN 2,,True
S1,sma,0,SMA KHADIJAH SURABAYA,,True
S1,sma,0,SMA KHALIFA INSAN MADANI SEJAHTERA,,True
S1,sma,0,SMA KHARISMA BANGSA,,True
S1,sma,0,SMA KOLESE DE BRITTO,,True
S1,sma,0,SMA KOLESE GONZAGA,,True
S1,sma,0,SMA KOLESE KANISIUS,,True
S1,sma,0,SMA KOLESE LOYOLA,,True
S1,sma,0,SMA KOLESE LOYOLA SEMARANG,,True
S1,sma,0,SMA KORPRI BEKASI,,True
S1,sma,0,SMA KOSGORO KOTA BOGOR,,True
S1,sma,0,SMA KRISTA MITRA,,True
S1,sma,0,SMA KRISTEN 1 PENABUR,,True
S1,sma,0,SMA KRISTEN 2 BPK PENABUR,,True
S1,sma,0,SMA KRISTEN 6 BPK PENABUR,,True
S1,sma,0,SMA KRISTEN CALVIN,,True
S1,sma,0,SMA KRISTEN PELITA NUSANTARA KASIH SURAKARTA,,True
S1,sma,0,SMA KRISTEN PENABUR CIREBON,,True
S1,sma,0,SMA KRISTEN PENABUR KOTA WISATA,,True
S1,sma,0,SMA KRISTEN TIARA KASIH,,True
S1,sma,0,SMA KRISTEN TRI TUNGGAL,,True
S1,sma,0,SMA KRISTEN TRITUNGGAL,,True
S1,sma,0,SMA KRISTEN YSKI,,True
S1,sma,0,SMA KSATRYA,,True
S1,sma,0,SMA LABORATORIUM UM,,True
S1,sma,0,SMA LABSCHOOL,,True
S1,sma,0,SMA LABSCHOOL UNTAD,,True
S1,sma,0,SMA LABSHOOL RAWAMANGUN,,True
S1,sma,0,SMA LENTERA KASIH,,True
S1,sma,0,SMA LTI IGM PALEMBANG,,True
S1,sma,0,SMA MADANIA,,True
S1,sma,0,SMA MARGIE,,True
S1,sma,0,SMA MARSUDIRINI,,True
S1,sma,0,SMA MENTARI INTERCULTURAL SCHOOL BINTARO,,True
S1,sma,0,SMA MENTARI INTERCULTURAL SCHOOL JAKARTA,,True
S1,sma,0,SMA METHODIST 01 PALEMBANG,,True
S1,sma,0,SMA METHODIST SIDIKALANG,,True
S1,sma,0,SMA MUHAMADIYAH 1 YOGYAKARTA,,True
S1,sma,0,SMA MUHAMMADIYAH 1 KLATEN,,True
S1,sma,0,SMA MUHAMMADIYAH 1 TEMANGGUNG,,True
S1,sma,0,SMA MUHAMMADIYAH 3 JAKARTA,,True
S1,sma,0,SMA MUHAMMADIYAH 3 YOGYAKARTA,,True
S1,sma,0,SMA MUHAMMADIYAH 4,,True
S1,sma,0,SMA MUHAMMADIYAH 9,,True
S1,sma,0,SMA MUHAMMADIYAH 9 AEK KANOPAN,,True
S1,sma,0,SMA MUHAMMADIYAH AL MUJAHIDIN WONOSARI,,True
S1,sma,0,SMA MUHAMMADIYAH BOARDING SCHOOL SLEMAN YOGYAKARTA,,True
S1,sma,0,SMA MUHAMMADIYAH PROGRAM KHUSUS KOTTABARAT SURAKARTA,,True
S1,sma,0,SMA MUHAMMADIYAH WONOSOBO,,True
S1,sma,0,SMA N 1 BAMBANGLIPURO,,True
S1,sma,0,SMA N 1 BANGUNTAPAN,,True
S1,sma,0,SMA N 1 BANTUL,,True
S1,sma,0,SMA N 1 CICALENGKA,,True
S1,sma,0,SMA N 1 DEPOK,,True
S1,sma,0,SMA N 1 GODEAN,,True
S1,sma,0,SMA N 1 KALASAN,,True
S1,sma,0,SMA N 1 KARANGANOM,,True
S1,sma,0,SMA N 1 KELAPA KAMPIT,,True
S1,sma,0,SMA N 1 KUTOWINANGUN,,True
S1,sma,0,SMA N 1 METRO,,True
S1,sma,0,SMA N 1 PAKEM,,True
S1,sma,0,SMA N 1 PEKALONGAN,,True
S1,sma,0,SMA N 1 PLAYEN,,True
S1,sma,0,SMA N 1 SALATIGA,,True
S1,sma,0,SMA N 1 SEDAYU,,True
S1,sma,0,SMA N 1 SEMARANG,,True
S1,sma,0,SMA N 1 SLEMAN,,True
S1,sma,0,SMA N 1 WATES,,True
S1,sma,0,SMA N 1 WONOSOBO,,True
S1,sma,0,SMA N 11 KOTA TANGERANG SELATAN,,True
S1,sma,0,SMA N 11 YOGYAKARTA,,True
S1,sma,0,SMA N 14 PALEMBANG,,True
S1,sma,0,SMA N 2 BANTUL,,True
S1,sma,0,SMA N 2 KAIMANA,,True
S1,sma,0,SMA N 2 KENDAL,,True
S1,sma,0,SMA N 2 KLATEN,,True
S1,sma,0,SMA N 2 NGAGLIK,,True
S1,sma,0,SMA N 2 PAYAKUMBUH,,True
S1,sma,0,SMA N 2 PURWOKERTO,,True
S1,sma,0,SMA N 2 SRAGEN,,True
S1,sma,0,SMA N 2 WATES,,True
S1,sma,0,SMA N 2 WONOSARI,,True
S1,sma,0,SMA N 2 WONOSOBO,,True
S1,sma,0,SMA N 2 YOGYAKARTA,,True
S1,sma,0,SMA N 3 KLATEN,,True
S1,sma,0,SMA N 3 SOLOK SELATAN,,True
S1,sma,0,SMA N 4 PURWOREJO,,True
S1,sma,0,SMA N 4 SURAKARTA,,True
S1,sma,0,SMA N 5 SEMARANG,,True
S1,sma,0,SMA N 7 TAMBUN SELATAN,,True
S1,sma,0,SMA N 7 YOGYAKARTA,,True
S1,sma,0,SMA N KARANGPANDAN,,True
S1,sma,0,SMA NASIONAL,,True
S1,sma,0,SMA NASIONAL 3 BAHASA PUTERA HARAPAN,,True
S1,sma,0,SMA NASIONAL KPS,,True
S1,sma,0,SMA NEEGERI 8 YOGYAKARTA,,True
S1,sma,0,SMA NEGERI 03 PALEMBANG,,True
S1,sma,0,SMA NEGERI 05 SEMARANG,,True
S1,sma,0,SMA NEGERI 06,,True
S1,sma,0,SMA NEGERI 06 PALEMBANG,,True
S1,sma,0,SMA NEGERI 07,,True
S1,sma,0,SMA NEGERI 1 AJIBARANG,,True
S1,sma,0,SMA NEGERI 1 BALIKPAPAN,,True
S1,sma,0,SMA NEGERI 1 BAMBANGLIPURO,,True
S1,sma,0,SMA NEGERI 1 BANGSRI,,True
S1,sma,0,SMA NEGERI 1 BANJARNEGARA,,True
S1,sma,0,SMA NEGERI 1 BANTAENG,,True
S1,sma,0,SMA NEGERI 1 BASO,,True
S1,sma,0,SMA NEGERI 1 BEKASI,,True
S1,sma,0,SMA NEGERI 1 BERGAS,,True
S1,sma,0,SMA NEGERI 1 BLITAR,,True
S1,sma,0,SMA NEGERI 1 BLORA,,True
S1,sma,0,SMA NEGERI 1 BOGOR,,True
S1,sma,0,SMA NEGERI 1 BREBES,,True
S1,sma,0,SMA NEGERI 1 BUKITTINGGI,,True
S1,sma,0,SMA NEGERI 1 BUMIAYU,,True
S1,sma,0,SMA NEGERI 1 CAWAS,,True
S1,sma,0,SMA NEGERI 1 CERME,,True
S1,sma,0,SMA NEGERI 1 CILEGON,,True
S1,sma,0,SMA NEGERI 1 CILEUNGSI,,True
S1,sma,0,SMA NEGERI 1 CIRUAS,,True
S1,sma,0,SMA NEGERI 1 DEMAK,,True
S1,sma,0,SMA NEGERI 1 GIANYAR,,True
S1,sma,0,SMA NEGERI 1 GODEAN,,True
S1,sma,0,SMA NEGERI 1 JAKARTA,,True
S1,sma,0,SMA NEGERI 1 JAKENAN,,True
S1,sma,0,SMA NEGERI 1 JATISRONO,,True
S1,sma,0,SMA NEGERI 1 JERUKLEGI,,True
S1,sma,0,SMA NEGERI 1 KABANJAHE,,True
S1,sma,0,SMA NEGERI 1 KABUPATEN TANGERANG,,True
S1,sma,0,SMA NEGERI 1 KAJEN,,True
S1,sma,0,SMA NEGERI 1 KARANGANOM,,True
S1,sma,0,SMA NEGERI 1 KARANGNONGKO,,True
S1,sma,0,SMA NEGERI 1 KARTASURA,,True
S1,sma,0,SMA NEGERI 1 KEDIRI,,True
S1,sma,0,SMA NEGERI 1 KEDUNGWARU,,True
S1,sma,0,SMA NEGERI 1 KEDUNGWUNI,,True
S1,sma,0,SMA NEGERI 1 KEJOBONG,,True
S1,sma,0,SMA NEGERI 1 KENDAL,,True
S1,sma,0,SMA NEGERI 1 KERTEK,,True
S1,sma,0,SMA NEGERI 1 KERTOSONO,,True
S1,sma,0,SMA NEGERI 1 KETAPANG,,True
S1,sma,0,SMA NEGERI 1 KOTA MUNGKID,,True
S1,sma,0,SMA NEGERI 1 KOTA SERANG,,True
S1,sma,0,SMA NEGERI 1 KOTA TANGERANG SELATAN,,True
S1,sma,0,SMA NEGERI 1 KUTOWINANGUN,,True
S1,sma,0,SMA NEGERI 1 MAGETAN,,True
S1,sma,0,SMA NEGERI 1 MEDAN,,True
S1,sma,0,SMA NEGERI 1 MERTOYUDAN,,True
S1,sma,0,SMA NEGERI 1 MOJOTENGAH,,True
S1,sma,0,SMA NEGERI 1 PADANG,,True
S1,sma,0,SMA NEGERI 1 PAJANGAN,,True
S1,sma,0,SMA NEGERI 1 PAKEM,,True
S1,sma,0,SMA NEGERI 1 PECANGAAN,,True
S1,sma,0,SMA NEGERI 1 PEMALANG,,True
S1,sma,0,SMA NEGERI 1 PIYUNGAN,,True
S1,sma,0,SMA NEGERI 1 PONTIANAK,,True
S1,sma,0,SMA NEGERI 1 PRAMBANAN,,True
S1,sma,0,SMA NEGERI 1 PROBOLINGGO,,True
S1,sma,0,SMA NEGERI 1 PUNDONG,,True
S1,sma,0,SMA NEGERI 1 REJANG LEBONG,,True
S1,sma,0,SMA NEGERI 1 SALAMAN,,True
S1,sma,0,SMA NEGERI 1 SAMARINDA,,True
S1,sma,0,SMA NEGERI 1 SAMPIT,,True
S1,sma,0,SMA NEGERI 1 SEDAYU,,True
S1,sma,0,SMA NEGERI 1 SIDAREJA,,True
S1,sma,0,SMA NEGERI 1 SIDOARJO,,True
S1,sma,0,SMA NEGERI 1 SITUBONDO,,True
S1,sma,0,SMA NEGERI 1 SLAWI,,True
S1,sma,0,SMA NEGERI 1 SRAGEN,,True
S1,sma,0,SMA NEGERI 1 SUBANG,,True
S1,sma,0,SMA NEGERI 1 SUKOREJO,,True
S1,sma,0,SMA NEGERI 1 SUMATERA BARAT,,True
S1,sma,0,SMA NEGERI 1 SUMBAWA BESAR,,True
S1,sma,0,SMA NEGERI 1 SUMPIUH,,True
